	section	paragraph	sentence	text
349	Results; Profiles identify candidate neurotransmitter output for most neuron types; Transcriptional regulation of neurotransmitter output	1	3	This observation agrees with work on neuronal identity showing that single TFs rarely encode transmitter identity, but rather different TFs and TF combinations are used to specify the same neurotransmitter output (Hobert, 2016).
350	Results; Profiles identify candidate neurotransmitter output for most neuron types; Transcriptional regulation of neurotransmitter output	1	4	We thus expanded our search to TFs whose expression was informative about transmitter phenotype (i.e., cells expressing TF A are likely to produce neurotransmitter B; even if not all cells producing neurotransmitter B express TF A; Figure 6-figure supplement 1A).
351	Results; Profiles identify candidate neurotransmitter output for most neuron types; Transcriptional regulation of neurotransmitter output	1	5	This search identified candidate TFs for nearly all neurotransmitter types.
352	Results; Profiles identify candidate neurotransmitter output for most neuron types; Transcriptional regulation of neurotransmitter output	1	6	For example, the 19 neuronal types (including the broad chat-GAL4 line) expressing apterous (ap) are cholinergic.
353	Results; Profiles identify candidate neurotransmitter output for most neuron types; Transcriptional regulation of neurotransmitter output	1	7	Its worm ortholog, ttx-3, regulates the cholinergic phenotype of the AIY neuron (Wenick and Hobert, 2004).
354	Results; Profiles identify candidate neurotransmitter output for most neuron types; Transcriptional regulation of neurotransmitter output	1	8	Several other TFs we identified also have worm or mouse orthologs implicated in neuronal identity (Figure 6-figure supplement 1B).
355	Results; Profiles identify candidate neurotransmitter output for most neuron types; Transcriptional regulation of neurotransmitter output	1	9	Several TFs appeared to identify a transmitter phenotype within a group of cell types but not across the entire dataset.
356	Results; Profiles identify candidate neurotransmitter output for most neuron types; Transcriptional regulation of neurotransmitter output	1	10	For example, Lim3 distinguishes the GABAergic Dm10 from the other Dm cell types in our dataset and is also expressed in several other GABAergic cells (Mi4, Pm3, Pm4) but was also detected in the cholinergic LC4 and the glutamatergic TmY5a and Tm29.
357	Results; Profiles identify candidate neurotransmitter output for most neuron types; Transcriptional regulation of neurotransmitter output	1	11	We confirmed the differential Lim3 protein expression in Dm10 and Dm12 cells (Figure 6-figure supplement 1C).
358	Results; Profiles identify candidate neurotransmitter output for most neuron types; Transcriptional regulation of neurotransmitter output	1	12	Several of the transcription factors that we found to be informative of neurotransmitter output were also implicated by single cell RNA-seq data, including ap (cholinergic), tj (glutamatergic), and Lim3 (GABAergic) (Konstantinides et al., 2018).
359	Results; Profiles identify candidate neurotransmitter output for most neuron types; Transcriptional regulation of neurotransmitter output	1	13	Our data also indicate exceptions to these patterns (i.e., neurons expressing tj and Lim3 but with a different neurotransmitter phenotype; Figure 6-figure supplement 1A).
360	Results; Profiles identify candidate neurotransmitter output for most neuron types; Transcriptional regulation of neurotransmitter output	1	14	These observations indicate that neuronal features are likely regulated in a context-dependent and combinatorial manner, and that transcriptomes can identify putative regulators.
361	Results; Profiles identify candidate neurotransmitter output for most neuron types; Co-expression of canonical small molecule transmitters with non-canonical transmitters is widespread	1	1	Co-release of multiple neurotransmitters can enhance the signaling capacity of neurons and neural circuits.
362	Results; Profiles identify candidate neurotransmitter output for most neuron types; Co-expression of canonical small molecule transmitters with non-canonical transmitters is widespread	1	2	For example, the same cell type might release different transmitters under distinct conditions or use them to elicit distinct responses in different target cells.
363	Results; Profiles identify candidate neurotransmitter output for most neuron types; Co-expression of canonical small molecule transmitters with non-canonical transmitters is widespread	1	3	In addition to Mi9 (discussed above as being likely due to contamination), we observed two cases of potential co-transmission involving the canonical small molecule neurotransmitters.
364	Results; Profiles identify candidate neurotransmitter output for most neuron types; Co-expression of canonical small molecule transmitters with non-canonical transmitters is widespread	1	4	Both Mi15 drivers express dopaminergic and cholinergic markers, and both R8 drivers expressed cholinergic and histaminergic markers.
365	Results; Profiles identify candidate neurotransmitter output for most neuron types; Co-expression of canonical small molecule transmitters with non-canonical transmitters is widespread	1	5	We confirmed expression of Vmat protein in Mi15 (Figure 6B), the first identified columnar dopaminergic cell type within the optic lobe, and further below we confirm the unexpected VAChT expression in R8 (Figure 8A).
366	Results; Profiles identify candidate neurotransmitter output for most neuron types; Co-expression of canonical small molecule transmitters with non-canonical transmitters is widespread	2	1	Evidence for co-transmission involving additional molecules, such as neuropeptides or nitric oxide, appears frequently in our data set.
367	Results; Profiles identify candidate neurotransmitter output for most neuron types; Co-expression of canonical small molecule transmitters with non-canonical transmitters is widespread	2	2	Nitric oxide is a widely conserved signaling molecule that can act on many kinds of cells, including neurons (Lowenstein and Snyder, 1992).
368	Results; Profiles identify candidate neurotransmitter output for most neuron types; Co-expression of canonical small molecule transmitters with non-canonical transmitters is widespread	2	3	We observed very specific expression of its synthesizing enzyme, nitric oxide synthase (Nos), in the lamina (C2, C3, and Lawf2) and medulla (Mi4, Pm4, Tm4 and Mi15).
369	Results; Profiles identify candidate neurotransmitter output for most neuron types; Co-expression of canonical small molecule transmitters with non-canonical transmitters is widespread	2	4	To further validate these results, we confirmed Nos expression at the protein level in C3 neurons (Figure 6C).
370	Results; Profiles identify candidate neurotransmitter output for most neuron types; Co-expression of canonical small molecule transmitters with non-canonical transmitters is widespread	2	5	Nitric oxide can be released extra-synaptically, potentially enabling signaling between neurons that are not synaptic partners.
371	Results; Profiles identify candidate neurotransmitter output for most neuron types; Co-expression of canonical small molecule transmitters with non-canonical transmitters is widespread	3	1	Several neuropeptides and their receptors were also expressed in distinct patterns suggesting widespread yet specific peptidergic signaling in the visual system (Figure 6D).
372	Results; Profiles identify candidate neurotransmitter output for most neuron types; Co-expression of canonical small molecule transmitters with non-canonical transmitters is widespread	3	2	For example, AstA was observed in just one cell type (Pm3; confirmed at the protein level; Figure 6E), while AstC was expressed in several cell types, and pigment-dispersing factor (Pdf) was expressed in none of the optic lobe cells we profiled.
373	Results; Profiles identify candidate neurotransmitter output for most neuron types; Co-expression of canonical small molecule transmitters with non-canonical transmitters is widespread	3	3	The receptors for all three of these neuropeptides were more broadly expressed (Figure 6D).
374	Results; Profiles identify candidate neurotransmitter output for most neuron types; Co-expression of canonical small molecule transmitters with non-canonical transmitters is widespread	3	4	The broad expression of Pdf receptor (Pdfr) is consistent with the extensive arborization previously observed for Pdf-expressing neurons at the surface of the medulla.
375	Results; Profiles identify candidate neurotransmitter output for most neuron types; Co-expression of canonical small molecule transmitters with non-canonical transmitters is widespread	4	1	While we focused on genes with well-known functions, our expression patterns also suggest new functions for poorly characterized genes (Figure 6A).
376	Results; Profiles identify candidate neurotransmitter output for most neuron types; Co-expression of canonical small molecule transmitters with non-canonical transmitters is widespread	4	2	For example, photoreceptors specifically expressed CG8468, an orphan transporter in the solute carrier 16 (SLC16) family of monocarboxylate transporters.
377	Results; Profiles identify candidate neurotransmitter output for most neuron types; Co-expression of canonical small molecule transmitters with non-canonical transmitters is widespread	4	3	This gene might represent a candidate vesicular or plasma membrane transporter of histamine, which remains unidentified in any species.
378	Results; Profiles identify candidate neurotransmitter output for most neuron types; Co-expression of canonical small molecule transmitters with non-canonical transmitters is widespread	4	4	We also observed photoreceptor-specific expression of CG45782 (lovit), a member of the SLC45 sucrose transporter family recently reported as a putative histamine transporter (Xu and Wang, 2019).
379	Results; Profiles identify candidate neurotransmitter output for most neuron types; Broad and patterned expression of neurotransmitter receptors	1	1	Since the functional consequences of the release of a neurotransmitter depend on which receptors for this transmitter are expressed in the receiving cell, measuring the expression of both neurotransmitter input and output genes is necessary to assign potential synaptic signs to connectomes.
380	Results; Profiles identify candidate neurotransmitter output for most neuron types; Broad and patterned expression of neurotransmitter receptors	1	2	For example, glutamatergic transmission in Drosophila may be either inhibitory or excitatory, depending on the receptors.
381	Results; Profiles identify candidate neurotransmitter output for most neuron types; Broad and patterned expression of neurotransmitter receptors	2	1	In general, neurotransmitter receptors are broadly expressed, qualifying each cell type to detect multiple neurotransmitters (Figure 7A).
382	Results; Profiles identify candidate neurotransmitter output for most neuron types; Broad and patterned expression of neurotransmitter receptors	2	2	Patterns for individual receptors (or receptor subunits) varied widely.
383	Results; Profiles identify candidate neurotransmitter output for most neuron types; Broad and patterned expression of neurotransmitter receptors	2	3	Some receptors, such as the GluClalpha glutamate-gated chloride channel, thought to be the main mediator of inhibitory glutamatergic transmission in flies, were expressed in most but not all cell types (Figure 7A,B).
384	Results; Profiles identify candidate neurotransmitter output for most neuron types; Broad and patterned expression of neurotransmitter receptors	2	4	Expression of others was much more restricted, such as the EKAR glutamate receptor subunit detected only in photoreceptor neurons, consistent with previous work (Hu et al., 2015).
385	Results; Profiles identify candidate neurotransmitter output for most neuron types; Broad and patterned expression of neurotransmitter receptors	2	5	Nearly all cells expressed receptors for acetylcholine, GABA, and glutamate, as expected from the combination of predicted transmitter phenotypes and connectomics data.
386	Results; Profiles identify candidate neurotransmitter output for most neuron types; Broad and patterned expression of neurotransmitter receptors	2	6	Receptors for neuromodulators such as serotonin, dopamine, octopamine, and neuropeptides in general were also widespread (Figure 6D).
387	Results; Profiles identify candidate neurotransmitter output for most neuron types; Broad and patterned expression of neurotransmitter receptors	2	7	For example, octopamine receptors were expressed in broad, yet gene- and cell-type specific patterns, consistent with widespread octopaminergic modulation of visual processing (for example, Arenz et al., 2017; Strother et al., 2018; Tuthill et al., 2014).
388	Results; Profiles identify candidate neurotransmitter output for most neuron types; Broad and patterned expression of neurotransmitter receptors	2	8	We confirmed Oamb expression at the protein level in specific lamina neurons and glia, including Lawf2 cells previously shown to be octopamine sensitive (Tuthill et al., 2014; Figure 7C).
389	Results; Combining transcriptomes and connectomes	1	1	A principal goal of our work is to provide a foundation for combining molecular data such as neurotransmitter and receptor expression patterns with anatomical or functional connectivity data.
390	Results; Combining transcriptomes and connectomes	1	2	One application of expression information is to constrain mechanistic models of neural circuits such as the extensively studied motion detection circuit in the fly eye (reviewed in Mauss et al., 2017; Figure 7-figure supplement 1A).
391	Results; Combining transcriptomes and connectomes	1	3	The combined availability of expression and connectomics data for many cell types in a brain region also makes it possible to systematically identify and further explore unusual patterns of receptor or transmitter expression; for example, cell types in which an otherwise widely expressed receptor is absent or cells with unusual combinations of receptor subunits.
392	Results; Combining transcriptomes and connectomes	1	4	Below we discuss three examples, focused on potential signs of synaptic transmission, of how such patterns can lead to specific and unexpected hypotheses about circuit function.
393	Results; Combining transcriptomes and connectomes	1	5	As we illustrate, combining expression data with synapse-level anatomy permits analyses which are inaccessible to either approach alone.
394	Results; Combining transcriptomes and connectomes; Presynaptic cholinergic markers and absence of histamine receptors in some postsynaptic targets: R8 photoreceptors may signal via two fast transmitters	1	1	Fly photoreceptors have long been known to release histamine (Hardie, 1987; Sarthy, 1991).
395	Results; Combining transcriptomes and connectomes; Presynaptic cholinergic markers and absence of histamine receptors in some postsynaptic targets: R8 photoreceptors may signal via two fast transmitters	1	2	Our data indicate that inner (color vision) R8 photoreceptors also express the cholinergic markers ChAT and VAChT, suggesting an unexpected additional cholinergic phenotype (Figure 6A).
396	Results; Combining transcriptomes and connectomes; Presynaptic cholinergic markers and absence of histamine receptors in some postsynaptic targets: R8 photoreceptors may signal via two fast transmitters	1	3	To confirm these results, we visualized a tagged VAChT protein (VAChT-HA; Pankova and Borst, 2017), expressed from the endogenous locus, selectively in photoreceptor cells.
397	Results; Combining transcriptomes and connectomes; Presynaptic cholinergic markers and absence of histamine receptors in some postsynaptic targets: R8 photoreceptors may signal via two fast transmitters	1	4	These experiments showed VAChT-HA labeling in medulla terminals of R8 but not R7 cells (Figure 8A,A’,A’’,B), including the specialized polarized light-responsive R8-cells in the dorsal rim of the medulla.
398	Results; Combining transcriptomes and connectomes; Presynaptic cholinergic markers and absence of histamine receptors in some postsynaptic targets: R8 photoreceptors may signal via two fast transmitters	1	5	The latter express the rhodopsin Rh3 (which is otherwise expressed in R7s; Fortini and Rubin, 1990), consistent with the presence of ChAT and VAChT transcripts in the R7 driver line (for which the model inferred expression for VAChT but not ChAT).
399	Results; Combining transcriptomes and connectomes; Presynaptic cholinergic markers and absence of histamine receptors in some postsynaptic targets: R8 photoreceptors may signal via two fast transmitters	2	1	We asked whether the apparent co-transmitter phenotype of R8 neurons was reflected in the expression of neurotransmitter receptors in their different postsynaptic partners.
400	Results; Combining transcriptomes and connectomes; Presynaptic cholinergic markers and absence of histamine receptors in some postsynaptic targets: R8 photoreceptors may signal via two fast transmitters	2	2	Postsynaptic partners of R8 cells identified by electron microscopy reconstructions include seven cell types in our dataset: Dm9, Mi1, Mi4, Mi15, R7, L1 and Tm20 (Figure 8C; Takemura et al., 2013; Takemura et al., 2015).
401	Results; Combining transcriptomes and connectomes; Presynaptic cholinergic markers and absence of histamine receptors in some postsynaptic targets: R8 photoreceptors may signal via two fast transmitters	2	3	All of these express one or more nAChR subunits (Figure 7A).
402	Results; Combining transcriptomes and connectomes; Presynaptic cholinergic markers and absence of histamine receptors in some postsynaptic targets: R8 photoreceptors may signal via two fast transmitters	2	4	By contrast, expression of the histamine-gated chloride channels HisCl1 and ort, which mediate histaminergic transmission by photoreceptors (Pantazis et al., 2008), was more selective (Figure 8C,D): L1, Tm20 and Dm9 express ort, consistent with previous reports (Gao et al., 2008), while HisCl1 transcripts were detected in the R7 as well as R8 driver lines, in agreement with another recent report (Schnaitmann et al., 2018; Tan et al., 2015).
403	Results; Combining transcriptomes and connectomes; Presynaptic cholinergic markers and absence of histamine receptors in some postsynaptic targets: R8 photoreceptors may signal via two fast transmitters	2	5	However, we did not find evidence of expression of ort or HisCl1 in Mi4, Mi1 and Mi15, further supporting R8 signaling via a transmitter other than histamine.
404	Results; Combining transcriptomes and connectomes; Presynaptic cholinergic markers and absence of histamine receptors in some postsynaptic targets: R8 photoreceptors may signal via two fast transmitters	3	1	We were interested in whether release of ACh and histamine might occur at spatially distinct locations.
405	Results; Combining transcriptomes and connectomes; Presynaptic cholinergic markers and absence of histamine receptors in some postsynaptic targets: R8 photoreceptors may signal via two fast transmitters	3	2	Insect synapses often consist of multiple postsynaptic sites apposed to the same presynapse.
406	Results; Combining transcriptomes and connectomes; Presynaptic cholinergic markers and absence of histamine receptors in some postsynaptic targets: R8 photoreceptors may signal via two fast transmitters	3	3	For cells that release more than one transmitter, two general distributions of postsynaptic processes at such multicomponent synapses are possible (Figure 8E).
407	Results; Combining transcriptomes and connectomes; Presynaptic cholinergic markers and absence of histamine receptors in some postsynaptic targets: R8 photoreceptors may signal via two fast transmitters	3	4	Postsynaptic cells with different receptors could be grouped at different sites based on receptor expression (Figure 8E-left) or occur together at the same locations (Figure 8E-right).
408	Results; Combining transcriptomes and connectomes; Presynaptic cholinergic markers and absence of histamine receptors in some postsynaptic targets: R8 photoreceptors may signal via two fast transmitters	3	5	To distinguish these possibilities for R8 cells, we used EM reconstruction data (Takemura et al., 2013) to map the predicted expression of histamine receptors in postsynaptic cells at the single synapse level for all presynaptic sites of one reconstructed R8 cell (Figure 8F).
409	Results; Combining transcriptomes and connectomes; Presynaptic cholinergic markers and absence of histamine receptors in some postsynaptic targets: R8 photoreceptors may signal via two fast transmitters	3	6	The resulting pattern indicates that processes of cell types with and without histamine receptor expression are often located near the same R8 presynapse (Figure 8F), whereas this is not the case for a reconstructed R7 cell (Figure 8G).
410	Results; Combining transcriptomes and connectomes; Presynaptic cholinergic markers and absence of histamine receptors in some postsynaptic targets: R8 photoreceptors may signal via two fast transmitters	3	7	This is consistent with the VAChT-HA labeling observed throughout the medulla terminals of R8s (Figure 8A).
411	Results; Combining transcriptomes and connectomes; Presynaptic cholinergic markers and absence of histamine receptors in some postsynaptic targets: R8 photoreceptors may signal via two fast transmitters	3	8	This spatial pattern is compatible with either co-release of histamine and ACh or independently regulated release from different vesicles at the same sites.
412	Results; Combining transcriptomes and connectomes; Presynaptic cholinergic markers and absence of histamine receptors in some postsynaptic targets: R8 photoreceptors may signal via two fast transmitters	4	1	A combined cholinergic and histaminergic phenotype has been reported for a small group of extraretinal photoreceptors (the Hofbauer-Buchner eyelet) located near the lamina (Yasuyama and Meinertzhagen, 1999) but was unexpected for R-cells of the compound eye.
413	Results; Combining transcriptomes and connectomes; Presynaptic cholinergic markers and absence of histamine receptors in some postsynaptic targets: R8 photoreceptors may signal via two fast transmitters	4	2	Establishing the functional significance of potential acetylcholine release by R8 cells will require further experiments.
414	Results; Combining transcriptomes and connectomes; Presynaptic cholinergic markers and absence of histamine receptors in some postsynaptic targets: R8 photoreceptors may signal via two fast transmitters	4	3	However, we note that double mutants lacking both histamine receptors are not completely blind (Gao et al., 2008), consistent with histamine-independent transmission by photoreceptor neurons.
415	Results; Combining transcriptomes and connectomes; Presynaptic cholinergic markers and absence of histamine receptors in some postsynaptic targets: R8 photoreceptors may signal via two fast transmitters	4	4	In addition, a very recent study suggests a role of cholinergic R8 signaling in the entrainment of the fly’s circadian rhythm to light-dark cycles (Alejevski et al., 2019), perhaps similar to that of ACh-release from the Hofbauer-Buchner eyelet (Schlichting et al., 2016).
416	Results; Combining transcriptomes and connectomes; Potentially excitatory GABA-A receptors in lamina monopolar cells	1	1	Fast GABAergic transmission via GABA-A receptors is a major source of inhibition in the nervous system.
417	Results; Combining transcriptomes and connectomes; Potentially excitatory GABA-A receptors in lamina monopolar cells	1	2	However, some GABA-A subunit combinations could mediate depolarizing GABA-signaling: in vitro assays indicate that homomeric Rdl or heteromeric Rdl/Lcch3 receptors are typical GABA-gated chloride channels (Zhang et al., 1995), while Lcch3/Grd form GABA-gated cation channels (Gisselmann et al., 2004).
418	Results; Combining transcriptomes and connectomes; Potentially excitatory GABA-A receptors in lamina monopolar cells	1	3	However, the in vivo significance of this difference is unknown.
419	Results; Combining transcriptomes and connectomes; Potentially excitatory GABA-A receptors in lamina monopolar cells	1	4	Rdl and Lcch3 were expressed in nearly all neurons in our dataset (Figure 7A, Figure 9A,B), consistent with the general inhibitory nature of GABA signaling.
420	Results; Combining transcriptomes and connectomes; Potentially excitatory GABA-A receptors in lamina monopolar cells	1	5	By contrast, Grd and another predicted GABA-A receptor subunit, CG8916, were expressed in a minority of cell types (Figure 7A, Figure 9A,B).
421	Results; Combining transcriptomes and connectomes; Potentially excitatory GABA-A receptors in lamina monopolar cells	1	6	Photoreceptor neurons, for which no major GABAergic inputs have been identified by connectomics, expressed none of the four transcripts (Figure 9B).
422	Results; Combining transcriptomes and connectomes; Potentially excitatory GABA-A receptors in lamina monopolar cells	1	7	Lamina monopolar L1 and L2 were the only neurons other than photoreceptors that did not express significant levels of Rdl.
423	Results; Combining transcriptomes and connectomes; Potentially excitatory GABA-A receptors in lamina monopolar cells	1	8	However, both express Grd, Lcch3 and also CG8916.
424	Results; Combining transcriptomes and connectomes; Potentially excitatory GABA-A receptors in lamina monopolar cells	1	9	Together with the in vitro findings mentioned above, this result suggests that some or all GABA-A receptors in L1 and L2 may be cation rather than chloride channels.
425	Results; Combining transcriptomes and connectomes; Potentially excitatory GABA-A receptors in lamina monopolar cells	1	10	Remarkably, lamina monopolar cells in the housefly Musca, which are thought to have very similar functional properties to those in Drosophila, depolarize in response to GABA (Hardie, 1987) but hyperpolarize in response to histamine (via ort-containing chloride channels).
426	Results; Combining transcriptomes and connectomes; Potentially excitatory GABA-A receptors in lamina monopolar cells	1	11	Thus our data identify a potential link between in vivo electrophysiology, in vitro receptor properties and cell type differences in GABA-A subunit (Rdl or Grd) expression.
427	Results; Combining transcriptomes and connectomes; Potentially excitatory GABA-A receptors in lamina monopolar cells	2	1	We next asked whether depolarizing GABA-signaling to L1 and L2 was plausible given their synaptic connectivity.
428	Results; Combining transcriptomes and connectomes; Potentially excitatory GABA-A receptors in lamina monopolar cells	2	2	Based on synapse counts and our transmitter data, the main GABAergic inputs to L1 and L2 are C2 and C3 neurons (Meinertzhagen and O'Neil, 1991; Rivera-Alba et al., 2011; Takemura et al., 2013; Takemura et al., 2015).
429	Results; Combining transcriptomes and connectomes; Potentially excitatory GABA-A receptors in lamina monopolar cells	2	3	Conversely, L1 is the main input to both C2 and C3 cells, followed by the cholinergic L1 targets L5 and Mi1.
430	Results; Combining transcriptomes and connectomes; Potentially excitatory GABA-A receptors in lamina monopolar cells	2	4	These strong connections (illustrated for C2 in Figure 9C) indicate that the effective sign of GABA input to L1 and L2 is almost certainly of functional significance.
431	Results; Combining transcriptomes and connectomes; Potentially excitatory GABA-A receptors in lamina monopolar cells	2	5	In the illustrated circuit (Figure 9C), L1 cells hyperpolarize in response to luminance increases (as histamine from photoreceptors opens ort chloride channels).
432	Results; Combining transcriptomes and connectomes; Potentially excitatory GABA-A receptors in lamina monopolar cells	2	6	The resulting reduced secretion of glutamate is thought to depolarize L1 targets such as Mi1 (via closing of GluClalpha channels).
433	Results; Combining transcriptomes and connectomes; Potentially excitatory GABA-A receptors in lamina monopolar cells	2	7	One plausible, though speculative scenario, is that similar to Mi1, C2 cells also depolarize in response to light.
434	Results; Combining transcriptomes and connectomes; Potentially excitatory GABA-A receptors in lamina monopolar cells	2	8	In this case, GABA-gated cation channels in L1 (formed by Grd and Lcch3) would enable negative feedback (counter-acting) from C2 to L1, which for example could return the membrane potential closer to resting levels - speeding up the response to subsequent luminance changes.
435	Results; Combining transcriptomes and connectomes; Potentially excitatory GABA-A receptors in lamina monopolar cells	2	9	By contrast, opening of conventional GABA-A receptors (GABA-gated chloride channels) in L1 would resemble a light response (opening of histamine-gated chloride channels), and thus provide positive (reinforcing) feedback in this case.
436	Results; Combining transcriptomes and connectomes; Potentially excitatory GABA-A receptors in lamina monopolar cells	2	10	The latter possibility appears less consistent with the transient nature of the L1 (and L2) response to light (Jarvilehto and Zettler, 1971; Laughlin and Hardie, 1978).
437	Results; Combining transcriptomes and connectomes; Potentially excitatory GABA-A receptors in lamina monopolar cells	2	11	Distinguishing these and other possibilities will of course require future experimental work.
438	Results; Combining transcriptomes and connectomes; Potentially excitatory GABA-A receptors in lamina monopolar cells	3	1	Similar to the findings for histamine receptors described above (Figure 8F), again using connectivity data for the medulla, we observed that cells with different GABA-A profiles can be postsynaptic at the same synapse (Figure 9D).
439	Results; Combining transcriptomes and connectomes; Potentially excitatory GABA-A receptors in lamina monopolar cells	3	2	In addition to L1 and L2, Grd expression indicated several other candidates for cells with unusual GABA responses (Figures 7A and 9B).
440	Results; Combining transcriptomes and connectomes; Potentially excitatory GABA-A receptors in lamina monopolar cells	3	3	In these neurons (e.g., Dm8 or Mi4), Rdl and Grd were detected together, raising questions such as whether their subcellular distribution is synapse-specific or whether these subunits might co-assemble into channels with yet unexplored properties.
441	Results; Combining transcriptomes and connectomes; Diverse patterns of glutamate receptor expression in the targets of a single local interneuron type in the lamina	1	1	The diverse expression of glutamate receptor subunits, which can mediate both inhibitory and excitatory signaling, was particularly striking in the lamina (Figures 7A and 9E,F).
442	Results; Combining transcriptomes and connectomes; Diverse patterns of glutamate receptor expression in the targets of a single local interneuron type in the lamina	1	2	Notable patterns include the photoreceptor-specific expression of EKAR, the predicted absence of GluClalpha, otherwise broadly expressed in neurons, from some cell types, including photoreceptors (Figures 7A and 9F) and its strong expression in epithelial glia.
443	Results; Combining transcriptomes and connectomes; Diverse patterns of glutamate receptor expression in the targets of a single local interneuron type in the lamina	1	3	CG3822, a Kainate-type receptor subunit recently reported to function in presynaptic homeostatic control at the neuromuscular junction (Kiragasi et al., 2017), was strongly enriched in the lamina intrinsic Lai cells.
444	Results; Combining transcriptomes and connectomes; Diverse patterns of glutamate receptor expression in the targets of a single local interneuron type in the lamina	1	4	Since Lai neurons are the only known source of vesicular glutamate release in the lamina, CG3822 function in Lai is predicted to also be pre- or perhaps extrasynaptic.
445	Results; Combining transcriptomes and connectomes; Diverse patterns of glutamate receptor expression in the targets of a single local interneuron type in the lamina	1	5	T1 and L3, while not expressing VGlut, might also influence glutamate levels in the lamina via the Eaat1 plasma membrane glutamate transporter.
446	Results; Combining transcriptomes and connectomes; Diverse patterns of glutamate receptor expression in the targets of a single local interneuron type in the lamina	1	6	The strong expression of this transporter in T1 rather than glia is another unusual feature of glutamatergic signaling in the lamina and may be a clue to the enigmatic function of T1 cells (Tuthill et al., 2013).
447	Results; Combining transcriptomes and connectomes; Diverse patterns of glutamate receptor expression in the targets of a single local interneuron type in the lamina	1	7	These examples further highlight how a transmitter released by one neuron type, here Lai, is predicted to have very different effects on target cells due to the receptors they express.
448	Results; Combining transcriptomes and connectomes; Comparisons of cell shape, synaptic connectivity and receptor expression reveal multiple similarities between local interneurons Lai in the lamina and Dm9 in the medulla	1	1	The combination of highly specific EKAR expression and the unusual absence of GluClalpha in photoreceptors prompted us to further explore cellular sources and potential functions for glutamatergic signaling to photoreceptor neurons.
449	Results; Combining transcriptomes and connectomes; Comparisons of cell shape, synaptic connectivity and receptor expression reveal multiple similarities between local interneurons Lai in the lamina and Dm9 in the medulla	2	1	Photoreceptor neurons function over an extremely wide range of light levels, from moonlight to bright sunlight.
450	Results; Combining transcriptomes and connectomes; Comparisons of cell shape, synaptic connectivity and receptor expression reveal multiple similarities between local interneurons Lai in the lamina and Dm9 in the medulla	2	2	One mechanism proposed to enable this behavior is a depolarizing feedback signal from photoreceptor targets that increases photoreceptor output under low light conditions, but reduces output at higher light intensities (Zheng et al., 2009).
451	Results; Combining transcriptomes and connectomes; Comparisons of cell shape, synaptic connectivity and receptor expression reveal multiple similarities between local interneurons Lai in the lamina and Dm9 in the medulla	2	3	As Lai cells express ort, and thus, like other ort-expressing photoreceptor targets, are thought to hyperpolarize in response to light, increased glutamate release from Lai could provide such light-dependent feedback via EKAR in R-cells.
452	Results; Combining transcriptomes and connectomes; Comparisons of cell shape, synaptic connectivity and receptor expression reveal multiple similarities between local interneurons Lai in the lamina and Dm9 in the medulla	2	4	This scenario is consistent with reduced photoreceptor responses at low light intensities after reduction of Lai output or EKAR function (Hu et al., 2015).
453	Results; Combining transcriptomes and connectomes; Comparisons of cell shape, synaptic connectivity and receptor expression reveal multiple similarities between local interneurons Lai in the lamina and Dm9 in the medulla	2	5	EKAR is also expressed in R7 and R8 cells, which project to the medulla and are not postsynaptic to Lai.
454	Results; Combining transcriptomes and connectomes; Comparisons of cell shape, synaptic connectivity and receptor expression reveal multiple similarities between local interneurons Lai in the lamina and Dm9 in the medulla	2	6	We therefore asked whether there might be a medulla counterpart of Lai neurons.
455	Results; Combining transcriptomes and connectomes; Comparisons of cell shape, synaptic connectivity and receptor expression reveal multiple similarities between local interneurons Lai in the lamina and Dm9 in the medulla	3	1	Synaptic connectivity data identify Dm9 as a strong candidate for such a role: Dm9 is both a major pre- and postsynaptic partner of R7 and R8; it is the only identified R7/R8 target with these properties (other known R7 or R8 targets appear to form few if any feedback synapses on these cells).
456	Results; Combining transcriptomes and connectomes; Comparisons of cell shape, synaptic connectivity and receptor expression reveal multiple similarities between local interneurons Lai in the lamina and Dm9 in the medulla	3	2	Remarkably, the overall anatomy of Dm9 cells is also very similar to Lai (Figure 9G,H): Both Lai and Dm9 cells span multiple visual columns but the precise number and distribution of columns innervated by each individual cell is variable.
457	Results; Combining transcriptomes and connectomes; Comparisons of cell shape, synaptic connectivity and receptor expression reveal multiple similarities between local interneurons Lai in the lamina and Dm9 in the medulla	3	3	Finally, Lai and Dm9 share key molecular properties: for example, both are glutamatergic and express ort histamine receptors.
458	Results; Combining transcriptomes and connectomes; Comparisons of cell shape, synaptic connectivity and receptor expression reveal multiple similarities between local interneurons Lai in the lamina and Dm9 in the medulla	3	4	Based on connectivity and gene expression (Figure 9F,J), Dm9 cells are predicted to receive hyperpolarizing R7 and R8 input via ort and excitatory input from the photoreceptor targets L3 and Dm8.
459	Results; Combining transcriptomes and connectomes; Comparisons of cell shape, synaptic connectivity and receptor expression reveal multiple similarities between local interneurons Lai in the lamina and Dm9 in the medulla	3	5	Thus, similar to Lai (Figure 9G,I), Dm9 appears qualified to increase photoreceptor output in the medulla under low light conditions, similar to a proposed function of Lai in the lamina.
