	section	paragraph	sentence	text
427	Discussion	9	3	Regardless, the dramatic numerical simplicity of only one or two primary motor neurons per muscle in flies presents an experimental advantage for future circuit studies.
428	Discussion	9	4	Given that the proboscis has a varied repertoire of movements in feeding and courtship (Manzo et al., 2012; McKellar et al., 2019), one exciting avenue would be to decipher the circuit logic of how different movements with multiple behavioral functions can arise from these few motor neurons.
429	Discussion	9	5	Activation and inactivation experiments of individual proboscis motor neuron types support a model of separable control, enabling articulated movements that allow flexibility.
430	Discussion	10	1	Directed reaching occurs in different forms: humans show sophisticated, learned arm and hand movements (Parker, 1974), yet newborns show a more basic, innate form of intentional reaching (Bower et al., 1970).
431	Discussion	10	2	In primates, work on the neural coding of goal-directed behavior has often focused on how its features might be encoded by firing properties of single neurons or single brain areas, particularly within the cerebral cortex (Kalaska, 2019).
432	Discussion	10	3	Forms of reaching exist in smaller animals such as rodents and cephalopods (Gutnick et al., 2011; Peterson, 1934).
433	Discussion	10	4	We propose that proboscis reaching in flies could present a new model for understanding the neural circuit basis of goal-directed movement.
434	Discussion	10	5	Drosophila has rich behavior, a smaller nervous system, and powerful genetic tools.
435	Discussion	10	6	Additionally, a whole-brain synaptic connectome is underway (see flywire.ai, based on the images of Zheng et al., 2017) that can help map how diverse interneurons may converge upon this small set of motor neurons to produce a repertoire of flexible motor behaviors from a single appendage.
436	Materials and methods; Terminology	1	1	The area formerly known as the sub(o)esophageal ganglion (SOG/SEG) is now called the gnathal ganglion (Ito et al., 2014).
437	Materials and methods; Terminology	1	2	The gnathal ganglion, however, does not encompass the whole area ventral to the esophageal foramen, the subesophageal zone (SEZ).
438	Materials and methods; Terminology	1	3	We use the term SEZ because the motor neurons described here are not confined to the gnathal ganglion, but are all within the larger area of the SEZ.
439	Materials and methods; Terminology	2	1	The axis system used is that of the body axis (Ito et al., 2014).
440	Materials and methods; Terminology	2	2	During feeding the proboscis mostly extends ventrally toward the surface the fly is standing on, so the head is dorsal, the tip of the proboscis ventral, with the maxillary palps on the anterior surface.
441	Materials and methods; Fly stocks and rearing	1	1	The GAL4-UAS system was used to direct gene expression to defined populations of cells (Brand and Perrimon, 1993).
442	Materials and methods; Fly stocks and rearing	1	2	The split GAL4 system (Luan et al., 2006; Pfeiffer et al., 2010) was used to express the activation domain (AD) and the DNA-binding domain (DBD) of GAL4 under the separate control of two genomic enhancers, to obtain the intersection of their expression patterns, with the goal of obtaining a sparser pattern.
443	Materials and methods; Fly stocks and rearing	1	3	GAL4, split GAL4 and LexA stocks were gifts of Gerald Rubin and Barry Dickson (Jenett et al., 2012; Pfeiffer et al., 2010; Tirian and Dickson, 2017).
444	Materials and methods; Fly stocks and rearing	1	4	GAL4s and DBDs were inserted into the landing site attP2; ADs and LexAs were inserted into attP40.
445	Materials and methods; Fly stocks and rearing	1	5	Other lines used were: wildtype: Canton S ‘A’ (a gift of Jeff Hall), GFP: pJFRC2-10x-UAS-IVS-mCD8::GFP in su(Hw)attP5 (Pfeiffer et al., 2010), CsChrimson: 20XUAS-CsChrimson-mCherry (Klapoetke et al., 2014) in su(Hw)attP5, TNT: UAS-TeTxLC.TNT (Sweeney et al., 1995), eye mechanosensory neurons: VT017251-LexA (Hampel et al., 2017), Hugin: HUGS3-GAL4 (Melcher and Pankratz, 2005), sweet taste neurons: Gr64f-GAL4 [737-5];Gr64f-GAL4 [737-1] (Dahanukar et al., 2007), bitter taste neurons: Gr66a-GAL4 (II) (Dunipace et al., 2001), Fdg neurons: NP883-GAL4 and NP5137-GAL4 (Flood et al., 2013), multicolor flipout stochastic labelling: pBPhsFlp2::PEST in attP3;; pJFRC201-10XUAS-FRT > STOP > FRT-myr::smGFP-HA in VK00005, pJFRC240-10XUAS-FRT > STOP > FRT-myr::smGFP-V5-THS-10XUAS-FRT > STOP > FRT-myr::smGFP-FLAG in su(Hw)attP1 (Nern et al., 2015).
446	Materials and methods; Fly stocks and rearing	1	6	All transgenes were in a w1118 background.
447	Materials and methods; Fly stocks and rearing	1	7	Behavior experiments used flies with a wildtype X chromosome to permit normal vision.
448	Materials and methods; Fly stocks and rearing	2	1	Experiments were carried out on 3-7 day old heterozygote males.
449	Materials and methods; Fly stocks and rearing	2	2	Controls omitted either the GAL4 driver or the UAS effector; for example, for TNT experiments on mn9, the two controls were the mn9 split GAL4 combination with no UAS-TeTxLC.TNT (‘split control’) and UAS-TeTxLC.TNT with no split GAL4 (‘TNT control’).
450	Materials and methods; Fly stocks and rearing	2	3	Flies were raised at 25°C and 50% relative humidity on standard cornmeal and molasses food in a 12 hr light/dark cycle, except for flies for CsChrimson experiments, which were dark-reared on food containing 0.2 mM all-trans retinal (Toronto Research Chemical, #R240000).
451	Materials and methods; Fly stocks and rearing	2	4	Behavioral experiments were performed at 25°C, 40% humidity.
452	Materials and methods; Fly stocks and rearing	2	5	When needed before experiments, anesthesia was performed on ice.
453	Materials and methods; Synchrotron	1	1	Flies were tethered under cold anesthesia and filmed at 3000 fps with an x-ray beam in the Advanced Photon Source synchrotron at the Argonne National Laboratory.
454	Materials and methods; Synchrotron	1	2	Proboscis extension was filmed during rare instances when it occurred spontaneously.
455	Materials and methods; CNS immunohistochemistry and imaging	1	1	Brains and ventral nervous systems were dissected and stained using published methods (Nern et al., 2015).
456	Materials and methods; CNS immunohistochemistry and imaging	1	2	Antibodies: rabbit anti-GFP (1:500, Invitrogen, #A11122), mouse anti-Bruchpilot (1:50, Developmental Studies Hybridoma Bank, University of Iowa, mAb nc82), Alexa Fluor 488-goat anti-rabbit (1:500, ThermoFisher A11034), Alexa Fluor 568-goat anti-mouse (1:500, ThermoFisher A11031).
457	Materials and methods; CNS immunohistochemistry and imaging	1	3	Serial optical sections were obtained at 1 µm intervals on a Zeiss 700 confocal with a Plan-Apochromat 20x/0.8NA objective.
458	Materials and methods; Preparation of whole mount heads for muscle and cuticle imaging	1	1	Flies were anesthetized with CO_2 and briefly washed with 70% ethanol.
459	Materials and methods; Preparation of whole mount heads for muscle and cuticle imaging	1	2	Antennae, maxillary palps, eye cups (including retinas) and a small part of labellum were removed from isolated heads under 2% paraformaldehyde/PBS/0.1% triton X-100.
460	Materials and methods; Preparation of whole mount heads for muscle and cuticle imaging	1	3	Heads were fixed in this solution overnight at 4°C, then incubated in PBS with 1% triton X-100, 0.5% DMSO and Escin (0.05 mg/ml, Sigma-Aldrich, E1378) containing Texas Red-X Phalloidin (1:50, Life Technologies #T7471) and a chitin-binding dye Calcofluor White (0.1 mg/ml, Sigma-Aldrich #F3543-1G) at room temperature with agitation for up to 5 days.
461	Materials and methods; Preparation of whole mount heads for muscle and cuticle imaging	1	4	Long incubation times and the presence of surfactants assured better penetration of phalloidin into the muscles.
462	Materials and methods; Preparation of whole mount heads for muscle and cuticle imaging	1	5	The samples were then washed in PBS/1% triton (4 × 1 hr) and fixed for 4 hr in 2% paraformaldehyde to reduce leaching of bound phalloidin from muscles during the subsequent ethanol dehydration step.
463	Materials and methods; Preparation of whole mount heads for muscle and cuticle imaging	1	6	To avoid artefacts caused by osmotic shrinkage of soft tissue, samples were gradually dehydrated in glycerol (2-80%) and then ethanol (20% to 100%) (Ott, 2008) and mounted in methyl salicylate (Sigma-Aldrich #M6752) for imaging.
464	Materials and methods; Preparation of head sections for muscle and cuticle imaging	1	1	Heads were prepared as described above, washed, embedded in 7% agarose (SeaKem, Lonza #50002) in PBS and sectioned sagittally on a vibratome (Leica VT1000s) at 0.3 mm.
465	Materials and methods; Preparation of head sections for muscle and cuticle imaging	1	2	The slices were incubated with Texas Red-X Phalloidin and Calcofluor (solution composition as above) for 2 days at room temperature, washed and mounted in Tris-buffered (50 mM, pH 8.4) 50% glycerol.
466	Materials and methods; Preparation of head sections for muscle and cuticle imaging	1	3	To image cuticle alone, soft tissues were digested away after imaging, with 0.25 mg/ml collagenase/dispase (Roche #10269638001) and 0.25 mg/ml hyaluronidase (Sigma Aldrich #H3884) in PBS for 5 hr at 37°C.
467	Materials and methods; Preparation of head sections for muscle and cuticle imaging	1	4	After washing, exoskeleton was stained with Congo Red (0.5 mg/mL, Sigma-Aldrich #C676), washed and mounted in buffered glycerol.
468	Materials and methods; Preparation of head sections for muscle and cuticle imaging	1	5	Serial optical sections were obtained at 1 µm intervals on a Zeiss 500 or 710 confocal microscopes with a LD-LCI 25x/0.8 NA objective.
469	Materials and methods; Preparation of head sections for muscle and cuticle imaging	1	6	Congo Red was imaged using a 594 nm laser.
470	Materials and methods; Whole mount head staining for synapse, muscle and GFP imaging	1	1	Type I, II and III boutons all express the presynaptic protein Bruchpilot (Wagh et al., 2006), so it was chosen here as a pan-synaptic marker for neuromuscular junctions.
471	Materials and methods; Whole mount head staining for synapse, muscle and GFP imaging	1	2	Heads were prepared as above, except fixation time was reduced to 2 hr due to the sensitivity of Bruchpilot epitopes to prolonged fixation.
472	Materials and methods; Whole mount head staining for synapse, muscle and GFP imaging	1	3	The heads were incubated in PBS with aforementioned surfactants and 3% goat serum (Life Technologies #776318), Alexa Fluor 633 Phalloidin (1:50, Life Technologies # A22284), rabbit anti-GFP polyclonal (1:1000, Thermo Fisher, #A10262) and mouse anti-Bruchpilot mouse monoclonal antibodies (1:50 [concentrate]; DSHB/Developmental Studies Hybridoma Bank, mAb nc82) at room temperature with agitation for 5 days.
473	Materials and methods; Whole mount head staining for synapse, muscle and GFP imaging	1	4	After a series of four ~ 1 hr washes in PBS containing surfactants, the sections were incubated for another 24 hr in the above buffer containing secondary antibodies (1:1000, Alexa Fluor 488 goat anti-rabbit, Thermo Fisher #A32731; 1:250 Cy3 goat anti-mouse, Jackson Immunoresearch #115-166-003).
474	Materials and methods; Whole mount head staining for synapse, muscle and GFP imaging	1	5	Samples were washed, post-fixed, dehydrated and cleared for imaging as described above.
475	Materials and methods; Whole mount head staining for synapse, muscle and GFP imaging	1	6	Serial optical sections were obtained at 1 µm intervals on a Zeiss 500 or 710 confocal microscopes with a LD-LCI 25x/0.8 NA objective.
476	Materials and methods; Whole mount head staining for synapse, muscle and GFP imaging	1	7	Calcofluor White, anti-GFP/anti-rabbit Alexa 488 antibodies, anti-nc82/anti-mouse Cy3 antibodies, Congo Red, Texas Red and Alexa 633 phalloidin-treated samples were imaged using 405, 488, 561, 594 and 633 nm lasers, respectively.
477	Materials and methods; Stochastic labeling	1	1	For multicolor flipout stochastic labeling, flies received a 15 min heat shock at 37°C at 1-3 d old, and were dissected at 6-8 d.
478	Materials and methods; Stochastic labeling	1	2	Dissections were performed to carefully remove the brain from the head but preserve both for staining, so that an individually labeled neuron in the brain could be correlated with its projections to the muscle.
479	Materials and methods; Stochastic labeling	1	3	Staining was performed as described (Nern et al., 2015), with the following antibodies: rat anti-flag (Novus Biologicals, LLC, Littleton, CO, #NBP1-06712), rabbit anti-HA (Cell Signaling Technology, Danvers, MA, #3724S), mouse anti-V5 (AbD Serotec, Kidlington, England, #MCA1360), AlexaFluor-488 (1:500; goat anti-rabbit, goat anti-chicken, goat anti-mouse; Thermo Fisher Scientific), AlexaFluor-568 (1:500; goat anti-mouse, goat anti-rat; Thermo Fisher Scientific), AlexaFluor-633 (1:500; goat anti-rat; Thermo Fisher Scientific).
480	Materials and methods; Image processing	1	1	Images were adjusted for gain and contrast without obscuring data.
481	Materials and methods; Image processing	1	2	Images were processed in ImageJ (https://imagej.nih.gov/ij/), Icy (http://icy.bioimageanalysis.org/) and Photoshop (Adobe Systems Inc).
482	Materials and methods; Image processing	1	3	Where noted, motor neurons and muscles were rendered and segmented from confocal stacks with VVDviewer software (https://github.com/takashi310/VVD_Viewer), to visualize them in isolation.
483	Materials and methods; Image processing	1	4	For this rendering and for computational alignment of brain images used where noted, brain images were registered using the Computational Morphometry Toolkit (http://nitrc.org/projects/cmtk) (Jefferis et al., 2007), to a standard brain template (‘JFRC2014’) mounted and imaged with the same conditions, which had been corrected by a z scaling factor of 1.568 to match the true proportions of a fly brain (obtained from frontal vs. horizontal stacks of the brain [Ito et al., 2014]).
484	Materials and methods; Occupancy experiments	1	1	Head staining (described above) was used to determine whether the collection included every primary motor neuron of the proboscis.
485	Materials and methods; Occupancy experiments	1	2	To be sure that every axon terminal was accounted for, we stained each motor neuron line one by one, and inspected every bouton in the 3D stack.
486	Materials and methods; Occupancy experiments	1	3	All the boutons on the relevant muscle were indeed completely occupied by the labeled motor neurons.
487	Materials and methods; Occupancy experiments	1	4	The lack of unoccupied boutons suggests that modulatory motor neurons’ boutons in the proboscis may not be labeled by the synaptic marker used here, or may not be visible as separate punctae since modulatory boutons can lie directly on top of primary motor neuron terminals (Rivlin et al., 2004).
488	Materials and methods; Occupancy experiments	1	5	Incomplete occupancy of the boutons of muscle 3 was to be expected, since no line could be found to cover all its motor neurons, so separate lines were used that targeted muscle 3’s medial and lateral fibers.
489	Materials and methods; Occupancy experiments	1	6	For muscle 10, a bilateral motor neuron pair was never observed in 6 stained heads, only a single unilateral neuron that could be found in either hemisphere.
490	Materials and methods; Occupancy experiments	1	7	Since it did not occupy all boutons on muscle 10, we infer that it is not an unpaired neuron, but stochastic expression in a pair of motor neurons.
491	Materials and methods; Cameras and lighting	1	1	Behavior was filmed with Basler A622f cameras at 30 Hz, controlled by gVision software developed at Janelia (Gus Lott).
492	Materials and methods; Cameras and lighting	1	2	Ambient lighting was provided by white light, or by two infrared security spotlights (Phenas) for CsChrimson experiments.
493	Materials and methods; Cameras and lighting	1	3	For CsChrimson activation, a 656 nm LED spotlight (Mightex PLS-0656-101 C) was controlled through a NIDAQ board and Labview software (National Instruments, Austin, TX).
494	Materials and methods; Cameras and lighting	1	4	An 880 nm infrared LED (Fairchild Semiconductor Corporation #QEE123) was connected to a fiber optic in the field of view, to indicate when the stimulus was on, since a long-pass 830 nm filter in front of the camera prevented the stimulus light from obscuring the behavior video.
495	Materials and methods; Cameras and lighting	1	5	Each stimulus was 2 s of constant light at 100 µW/mm^2.
496	Materials and methods; Freely moving behavior	1	1	To compare proboscis extension during feeding vs. courtship, flies were placed in oval chambers, 3 mm high, 9 mm wide and 12 mm long, to provide a flat segment along the wall in which to film proboscis extension from the side.
497	Materials and methods; Freely moving behavior	1	2	For feeding, wildtype males were starved with access to water for 24 hr, then loaded into chambers with 10% sucrose/2% agarose painted onto a segment of the wall.
498	Materials and methods; Freely moving behavior	1	3	Proboscis angles were scored in the frame of greatest proboscis extension during one proboscis extension event (event = time from extension to retraction), in events where the fly was orthogonal to the camera, contacting the sucrose on the wall.
499	Materials and methods; Freely moving behavior	1	4	Courtship was filmed in chambers of the same dimensions but with a virgin female present.
500	Materials and methods; Freely moving behavior	1	5	Proboscis extension was likewise scored in the frame of maximum extension, in courtship licking events occurring when the male was orthogonal to the camera and directly behind the female on the flat segment of wall.
501	Materials and methods; Tethered fly behavior	1	1	Flies were anesthetized using cold, and mounted by the thorax to a pin with UV-cured glue (LED-200 UV gun, Electro-Lite Corp.).
502	Materials and methods; Tethered fly behavior	1	2	The same glue was used in experiments in which proboscis segments were glued.
503	Materials and methods; Tethered fly behavior	1	3	Mounted flies were allowed to recover for a few minutes before CsChrimson stimulation experiments, or alternatively were deprived of food and water for 5 hr before sucrose presentation experiments.
504	Materials and methods; Tethered fly behavior	2	1	For sucrose presentation, a small 100 mM sucrose droplet was presented to the legs from a syringe on a manipulator, holding the target at a distance that prevents proboscis contact.
505	Materials and methods; Tethered fly behavior	2	2	The proboscis is extended repeatedly in search of the sucrose, moving through a range of angles (Video 7).
506	Materials and methods; Tethered fly behavior	2	3	The legs are not in contact with the ground and wave almost continuously, therefore rapidly encounter the sucrose.
507	Materials and methods; Tethered fly behavior	2	4	The proboscis reaching is guided not by vision but by leg contact, since the assay is performed under infrared illumination not visible to the fly.
508	Materials and methods; Tethered fly behavior	2	5	Visually-guided proboscis reaching was never observed in these conditions; the proboscis never extended before the legs tasted the sucrose.
509	Materials and methods; Proboscis, head and target angle measurements	1	1	Joint angles for the head, rostrum and haustellum were measured from individual video frames in ImageJ by marking the points shown in Figure 2C-D.
510	Materials and methods; Proboscis, head and target angle measurements	1	2	The rostrum angle is closer to 180° than 0° at rest, so is expressed as subtracted from 180° so that values are smaller at rest than during proboscis extension.
511	Materials and methods; Proboscis, head and target angle measurements	1	3	When the haustellum is drawn into the head, its angle cannot be directly measured, but can be extrapolated by trigonometry, using the law of cosines with the distance from the rostrum joint to the end of the haustellum, and assuming that the rostrum and haustellum lengths are fixed proportions of the measured size of the head.
512	Materials and methods; Proboscis, head and target angle measurements	2	1	Measures of joint angles were chosen to best suit each assay.
513	Materials and methods; Proboscis, head and target angle measurements	2	2	Due to the challenge of gluing flies to pins manually, the camera view varied, leading to variability in the measured raw angles of the joints.
514	Materials and methods; Proboscis, head and target angle measurements	2	3	To overcome this variability, within-fly normalization was performed wherever possible, subtracting food- or CsChrimson-stimulated extension angle from the angle immediately before stimulation.
515	Materials and methods; Proboscis, head and target angle measurements	2	4	Note that normalization was not possible for resting state angles, since there is no change from baseline.
516	Materials and methods; Proboscis, head and target angle measurements	2	5	Analysis of raw joint angles (Figure 7-figure supplement 2) shows similar relations between motor neurons and joint angles as the normalized data but with greater inter-fly variability, as expected from the range of starting positions, so the main figures use normalized values as follows.
517	Materials and methods; Proboscis, head and target angle measurements	2	6	Wildtype joint angles (Figure 2M-O) were measured in the frame 200 ms after the beginning of proboscis movement elicited by sucrose.
518	Materials and methods; Proboscis, head and target angle measurements	2	7	For CsChrimson stimulation from rest, angles were measured in the frame of maximal proboscis movement during the stimulus and subtracted from the frame before the stimulus to report change in angle.
519	Materials and methods; Proboscis, head and target angle measurements	2	8	For CsChrimson stimulation during ongoing feeding, angles were measured in the frame 200 ms after the stimulus start and subtracted from the frame before the stimulus.
520	Materials and methods; Proboscis, head and target angle measurements	2	9	For TNT silencing, angles were measured at rest (where noted in figures), or during feeding (as the difference in angle from the start of proboscis extension to 200 ms later).
521	Materials and methods; Proboscis, head and target angle measurements	2	10	During CsChrimson activation from rest, proboscis change is total extension of proboscis (farthest point on back of head to tip of labellum) at maximum movement divided by at rest (frame before stimulus).
522	Materials and methods; Proboscis, head and target angle measurements	3	1	During TNT silencing, proboscis position provides a measure of how retracted the proboscis is at rest, and is measured as the distance from back of head to tip of labellum divided by this value averaged across controls, after first normalizing the size of the fly (using measured height of head).
523	Materials and methods; Proboscis, head and target angle measurements	3	2	Labellar extension and abduction were quantified as binary values, occurring or not occurring.
524	Materials and methods; Proboscis, head and target angle measurements	4	1	The angle of the sucrose target was measured from a line along the posterior-anterior axis of the fly (drawn from a point on the thorax marked by the humeral bristles, to the center of the eye), in the first frame of leg contact with the sucrose.
525	Materials and methods; Proboscis, head and target angle measurements	4	2	A target at 90°=directly ventral to the eye.
526	Materials and methods; Proboscis, head and target angle measurements	5	1	Mean reach angle was measured by creating a stack in ImageJ (https://imagej.nih.gov/ij/) of the trial video frames, and generating an average intensity projection, creating a cloud of pixels where the proboscis had moved.
527	Materials and methods; Proboscis, head and target angle measurements	5	2	In the region where the proboscis tip had moved, the pixel of maximum brightness was taken as the mean location of the tip over the trial.
528	Materials and methods; Proboscis, head and target angle measurements	5	3	Mean reach angle was calculated from this proboscis tip location, with respect to a line along the posterior-anterior axis of the fly (drawn from the humeral bristles to the center of the eye).
529	Materials and methods; Proboscis, head and target angle measurements	6	1	To determine the accuracy of reaching, aim deviation was calculated as mean reach angle minus target angle, so that a deviation above 0° would represent reaching above the target in the dorsoventral plane, and aim below 0° would be below.
530	Materials and methods; Proboscis, head and target angle measurements	6	2	Physical constraints may affect aim; flies appear to reach too high to low targets, and too low to high targets (Figure 2L).
531	Materials and methods; Proboscis, head and target angle measurements	6	3	For proboscis reaching in wildtype flies (Figure 2), occasional flies were excluded if they did not appear hungry after the deprivation period (no proboscis extension to sucrose).
532	Materials and methods; Speed, velocity, length and distance measurements	1	1	Points were manually drawn on video frames in ImageJ to acquire coordinates, which were converted to lengths by basic trigonometry.
533	Materials and methods; Speed, velocity, length and distance measurements	1	2	Frame 1 was taken to be the frame of the first rapid acceleration of the proboscis after sucrose contact.
534	Materials and methods; Speed, velocity, length and distance measurements	1	3	Target location was taken to be site of leg contact with sucrose in most recent frame of contact before proboscis extension.
535	Materials and methods; Speed, velocity, length and distance measurements	1	4	Reach speed = distance proboscis tip traveled per ms (involving both proboscis and/or head motion, in any direction).
536	Materials and methods; Speed, velocity, length and distance measurements	1	5	Proboscis velocity = tip displacement towards target minus head displacement towards target, per ms.
537	Materials and methods; Speed, velocity, length and distance measurements	1	6	Proboscis length = distance from rostrum joint to tip, subtracting mean length at start to set starting length to zero.
538	Materials and methods; Speed, velocity, length and distance measurements	1	7	Proboscis distance from target = distance from tip to target.
539	Materials and methods; Statistical information	1	1	Experiments were blinded for scoring by assigning random identifications and only unblinding after all scoring.
540	Materials and methods; Statistical information	1	2	T-tests were two-tailed.
541	Materials and methods; Statistical information	1	3	Kolmogorov-Smirnov tests were first used to confirm that the data were consistent with a normal distribution.
542	Materials and methods; Statistical information	1	4	Error bars are standard error of the mean (SEM).
543	Materials and methods; Statistical information	1	5	In jitter plots, horizontal bars represent the mean.
544	Materials and methods; Statistical information	1	6	Outliers were not excluded.
545	Materials and methods; Statistical information	1	7	Sample size and other statistical information is provided in each relevant figure legend or Methods section.
546	Materials and methods; Statistical information	1	8	Asterisks: *p<0.05, **p<0.01, ***p<0.001, N.S.: not significant.
547	Materials and methods; Statistical information	1	9	All replicates are biological, testing different flies, not retesting the same individuals as technical replicates.
548	Materials and methods; Statistical information	1	10	Benjamini-Hochberg multiple testing correction used a false discovery rate of 0.1, and was applied across every genotype tested (across all motor neuron testing figures).
549	Materials and methods; Statistical information	1	11	In comparing mean reach angle to high and low targets, an a priori power analysis was performed in G*Power software using an effect size of 0.7 (estimated from a pilot study), an alpha error probability of 0.05, one tail, and a power of 0.8, giving a required sample size of 28 per group.
